route,trip,longitude,latitude,scheduled_time,d_time
16X, 8450,-122.42302,37.77597,62700,122
16X, 8450,-122.466746,37.766001,63300,131
16X, 8450,-122.47761,37.765526,63600,1
16X, 8450,-122.495056,37.753493,64320,-107
16X, 8450,-122.507509,37.750927,64620,-86
16X, 6267,-122.405675,37.785527,25080,373
16X, 6267,-122.42195,37.775063,24600,221
16X, 6267,-122.46623,37.765859,24180,121
16X, 6267,-122.477186,37.765384,24000,117
16X, 6233,-122.405675,37.785527,25740,3
16X, 6233,-122.42195,37.775063,25260,-25
16X, 6233,-122.46623,37.765859,24780,-60
16X, 6233,-122.477186,37.765384,24600,-64
16X, 6233,-122.495422,37.753332,23880,38
16X, 6233,-122.507509,37.750927,23640,70
16X, 6248,-122.405675,37.785527,26400,267
16X, 6248,-122.42195,37.775063,25920,207
16X, 6248,-122.46623,37.765859,25380,167
16X, 6248,-122.477186,37.765384,25200,166
16X, 6248,-122.495422,37.753332,24480,207
16X, 6248,-122.507509,37.750927,24180,147
16X, 8176,-122.405675,37.785527,26940,-46
16X, 8176,-122.42195,37.775063,26460,-202
16X, 8176,-122.46623,37.765859,25920,-200
16X, 8176,-122.477186,37.765384,25740,-188
16X, 8176,-122.495422,37.753332,25020,-100
16X, 8129,-122.405675,37.785527,27600,61
16X, 8129,-122.42195,37.775063,27060,-37
16X, 8129,-122.46623,37.765859,26460,-7
16X, 8129,-122.477186,37.765384,26280,23
16X, 8420,-122.405675,37.785527,28140,200
16X, 8420,-122.42195,37.775063,27600,135
16X, 8420,-122.46623,37.765859,27000,142
16X, 8420,-122.477186,37.765384,26820,99
16X, 2818,-122.405675,37.785527,28620,1
16X, 2818,-122.42195,37.775063,28080,-28
16X, 8162,-122.405675,37.785527,29280,91
16X, 8162,-122.42195,37.775063,28680,60
16X, 8162,-122.46623,37.765859,28080,49
16X, 8162,-122.477186,37.765384,27900,3
16X, 8162,-122.495422,37.753332,27180,46
16X, 6267,-122.405675,37.785527,29820,153
16X, 6267,-122.42195,37.775063,29220,107
16X, 6267,-122.46623,37.765859,28620,-72
16X, 6267,-122.477186,37.765384,28440,-99
16X, 6267,-122.495422,37.753332,27720,-34
16X, 6267,-122.507509,37.750927,27360,-34
16X, 6233,-122.405675,37.785527,30360,275
16X, 6233,-122.42195,37.775063,29760,155
16X, 6233,-122.46623,37.765859,29160,-84
16X, 6233,-122.477186,37.765384,28980,-116
16X, 6233,-122.495422,37.753332,28260,-56
16X, 6233,-122.507509,37.750927,27900,-16
16X, 6248,-122.405675,37.785527,30960,829
16X, 6248,-122.42195,37.775063,30300,584
16X, 6248,-122.46623,37.765859,29700,368
16X, 6248,-122.477186,37.765384,29520,267
16X, 6248,-122.495422,37.753332,28800,151
16X, 6248,-122.507509,37.750927,28440,169
16X, 8176,-122.405675,37.785527,31440,410
16X, 8176,-122.42195,37.775063,30780,260
16X, 8176,-122.46623,37.765859,30180,53
16X, 8176,-122.477186,37.765384,30000,55
16X, 8176,-122.495422,37.753332,29280,-9
16X, 8176,-122.507509,37.750927,28980,-10
16X, 8129,-122.405675,37.785527,31920,572
16X, 8129,-122.42195,37.775063,31320,340
16X, 8129,-122.46623,37.765859,30720,128
16X, 8129,-122.477186,37.765384,30540,160
16X, 8129,-122.495422,37.753332,29820,-36
16X, 8129,-122.507509,37.750927,29520,-29
16X, 8186,-122.405675,37.785527,32460,842
16X, 8186,-122.42195,37.775063,31860,541
16X, 8186,-122.46623,37.765859,31260,295
16X, 8186,-122.477186,37.765384,31080,231
16X, 8186,-122.495422,37.753332,30360,11
16X, 8186,-122.507509,37.750927,30060,-23
16X, 8195,-122.405675,37.785527,33000,469
16X, 8195,-122.42195,37.775063,32400,194
16X, 8195,-122.46623,37.765859,31800,-55
16X, 8195,-122.477186,37.765384,31620,-62
16X, 8195,-122.495422,37.753332,30900,-65
16X, 8195,-122.507509,37.750927,30600,4
